0,0,0,0,0,0,0,0,0
0.016085019173293233,0.0010469081187316552,-0.002509641,0.012435429934487978,-0.012804463,-0.006399027,-6.30E-05,0.0006751713730092174,-0.000241113
0.03379769765269559,0.022755925388230035,0.014891542018409034,0.02386747738609203,-0.018831573,-0.005699385,-0.004505554,0.00340454260770371,-0.00028009
-0.002970518,0.00686014302827959,0.01881840992392149,0.018685254629334652,-0.018199037,0.0021608422437994525,-0.004426198,0.005873785332182368,0.0022787577921267875
0.0514578753100877,-0.004056767,0.02739989171059811,0.017750989377737086,-0.021881837,0.005371724387996682,0.0004459784409114433,0.007816643461786376,0.0023494890652000534
-0.033674323,0.04577458989049919,0.05230723603356527,0.012221622906168711,-0.025688772,0.004413381961147437,7.548194448299108e-05,0.010662191866098908,0.0022083785665662314
-0.063177353,0.03585783263634788,0.04528008884394311,0.008941304591391941,-0.02086006,0.0016829912234783222,0.0025031969614371648,0.013551092352474873,0.0032843628886841843
-0.046450365,0.04839415181694272,0.08812753590576351,0.009658183110245,-0.027589407,0.0012618114926888494,0.0035838493266381125,0.01753412716626185,0.0030819827844260138
0.005599943470870471,0.030538079639278334,0.07512578044362442,0.012993381040778344,-0.015073563,0.0022910394581525054,0.0068840406019064744,0.017153593965217245,-0.000330015
0.01368901546861322,-0.026837538,0.06939323752296123,0.019796421469830017,-0.007701264,0.005542747265551574,0.01138143241804521,0.02101386526653349,0.0002848239048816552
0.00030894230384618734,-0.037864169,0.06921845547669174,0.03191695618683079,-0.009415762,-0.003960034,0.012787937581218014,0.0217273991995287,-0.000734101
-0.072073292,0.002654220558511715,0.09115901751363104,0.022194827882251786,-0.010525555,-0.009935652,0.018059487580696684,0.02398559511212784,-0.001958424
-0.061055013,0.0030407153685649167,0.10013164708405803,0.026747557160478733,-0.006141713,-0.011666674,0.01697631992328979,0.02372682991974415,-0.00224816
-0.098697857,0.0022950213574627356,0.10049823593159095,0.043521045890572166,0.008649246259537106,-0.009212444,0.016228624514571986,0.021277982877349645,-0.00337909
-0.092895214,0.018720883592489662,0.0963273534033928,0.05970107722440146,0.005896634725215383,-0.006022874,0.020575915927341308,0.022350133820926953,-0.006098581
-0.126081682,0.03142082056458442,0.08194991947927846,0.058717884852980594,0.001737906737374153,-0.009907911,0.022258629179557954,0.02497682943114825,-0.005681649
-0.12088206,0.07591165727198215,0.0745710462807005,0.05364832699097058,0.001058265252707215,-0.011479569,0.02288564646383024,0.028841720455653964,-0.007504725
-0.146767915,0.10582439743373263,0.04848029008113072,0.07355794823046766,-0.000503695,-0.015133263,0.024201304171084456,0.031134215749850386,-0.006408314
-0.150036323,0.09284278141041345,0.053562461417394305,0.06841343619225201,-0.009586873,-0.015289359,0.02705673652847767,0.028481537223813087,-0.006622947
-0.139624748,0.06526674273922803,0.0592453241526198,0.07196257432748208,-0.011500178,-0.014405351,0.029493208035588254,0.027168466729624093,-0.00511546
-0.122277157,0.0768637983911538,0.051527984858084915,0.0739806212909846,-0.016789544,-0.016410573,0.033766427802585354,0.025148271629072766,-0.003955084
-0.118244341,0.05654871152869959,0.055044803064375945,0.06047779227262139,-0.000224336,-0.008763695,0.03483004993008396,0.021380477967026707,-0.003151171
-0.139993921,0.04280495033736012,0.05104665548838068,0.05975263445541462,0.0033517299933641534,-0.007055009,0.03602669709521672,0.02160579163683766,-0.00276672
-0.182818303,0.1073025221427237,0.03908980647985812,0.060030716841652135,0.01036509944027585,-0.007961364,0.04121661113893866,0.019331108514477897,-0.003944202
-0.20705938,0.09714943725294058,0.05386625841291184,0.06041777710906346,0.008653032105557928,-0.002588912,0.03880136759870497,0.020884130331045674,-0.006535244
-0.196023508,0.11551240858178423,0.04489789068931793,0.06937523959506114,0.0019866062705497086,-5.05E-05,0.04084752291185735,0.023355314785178938,-0.00962415
-0.217087986,0.12331314914467846,0.04997807777765292,0.06975373679009958,-0.005103872,0.00459739152961548,0.041765021581129665,0.02200226610971699,-0.011462713
-0.20460534,0.09378828257726937,0.03385325713706649,0.0767656876246553,0.0015493831613518153,0.007738862414072355,0.043395059511889565,0.019842495633574785,-0.012105278
-0.130243757,0.08770721851992544,0.04164372148928987,0.07766642698466758,0.0005733195152418295,0.0028732420735064395,0.04266408078104283,0.015337469450121214,-0.012908149
-0.122354064,0.10025038529880495,0.06321691265543693,0.07069174155474144,-0.004162682,0.012590042720694881,0.0405584784119527,0.01387167480982315,-0.01236984
-0.121366391,0.09730967936020365,0.07207467268150303,0.06789287890679917,-0.000832334,0.01787056086826131,0.03682491881402634,0.010464622687707956,-0.01232777
-0.132274635,0.09066388130834299,0.067277167370823,0.062152922110613844,-0.000481899,0.022669565524849136,0.03334075450081064,0.007127899811451217,-0.012406891
-0.114756965,0.07557869946397187,0.06448574381625613,0.05544671436112883,0.0011998549986898415,0.030401786546537114,0.03100280469156857,0.006374847478561486,-0.009928477
-0.03836782,0.04751208617250864,0.0563135341749024,0.05665311689481568,-0.002787008,0.025472312833892168,0.03298675940673639,0.003721766838093466,-0.009321312
-0.00170361,0.0636503966665023,0.05470169503958732,0.06957269998703475,0.0025922711865617207,0.021624419704876864,0.0345809732295457,0.0011915347254664987,-0.009568971
0.0492471878371235,0.05026626133404298,0.03967071072166079,0.09385366132770209,-8.89586E-05,0.025439049888849964,0.03395800449305765,0.00012085540320722369,-0.008493165
0.04081935805969131,0.0032956799098515857,0.049472353976420004,0.08637907821584359,-0.001537158,0.018145723661786652,0.035871149572500045,-0.003081527,-0.008536042
-0.007176196,0.00539748204143968,0.0473924222662832,0.08837271980563674,-0.004592567,0.008660433160696692,0.035208219688270655,-0.00580131,-0.006638829
-0.025649615,-0.010380408,0.04692382503413598,0.08564312087028864,0.009498305538832085,0.010679151063546381,0.036350389812262116,-0.009841036,-0.006916425
0.0013345772733576351,-0.006768465,0.047582104043354445,0.07126510823961665,0.004969953038456076,0.01752076321470127,0.03927746182480398,-0.010096798,-0.005507279
0.0036935845421288806,-0.010888811,0.06107433733885283,0.06540101385512873,-0.006405144,0.02455645998749668,0.038931642047635426,-0.010751765,-0.005751457
0.03425637601225641,-0.000465664,0.06797846662220139,0.08049435725111355,-0.000859994,0.032035739038125476,0.04490846953296034,-0.013059339,-0.00490098
0.020768400580311555,0.005346415758886399,0.07918449544408922,0.06432992338387744,0.005700311497771453,0.036454838204069896,0.04757745810061741,-0.012763322,-0.004779438
-0.006918163,0.026354671631250257,0.11639083243573341,0.06067560182665283,0.005246078185358921,0.03418450011495788,0.04443347706108381,-0.017358736,-0.003062275
